1 processes 1-1000 bodies
0.18497729301452637 	 1.0137131214141846
0.1646418571472168 	 0.8942711353302002
0.19598722457885742 	 0.7613937854766846
0.12579607963562012 	 0.6956539154052734
0.06338691711425781 	 0.6587932109832764
0.04908180236816406 	 0.6284170150756836
0.05102801322937012 	 0.6259090900421143
0.19087433815002441 	 0.5070347785949707
1 processes 1-1000 bodies
0.18244266510009766 	 0.9882943630218506
0.1301255226135254 	 0.8948795795440674
0.1440598964691162 	 0.7591269016265869
0.15801715850830078 	 0.7175836563110352
0.0540766716003418 	 0.734809160232544
0.13629984855651855 	 0.6272051334381104
0.09002208709716797 	 0.580894947052002
0.22508907318115234 	 0.4881622791290283
1 processes 1-1000 bodies
0.2498030662536621 	 1.0152981281280518
0.08837485313415527 	 0.8970401287078857
0.10083413124084473 	 0.8170647621154785
0.1505756378173828 	 0.693382978439331
0.17597055435180664 	 0.642775297164917
0.2698945999145508 	 0.582594633102417
0.13331961631774902 	 0.5386710166931152
0.11663007736206055 	 0.50484299659729
